slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical mature,risk,2,feel_iq_passing + shooting,333,-0.06382719139215776,-0.2254320987654323,0.3813813813813814,0.5795795795795796,0.42042042042042044,0.29429429429429427,-0.15133497060983406,0.039996518257387814,-0.02937720329024679,James Wiseman | Kevin Knox II | Craig Brackins | Josh Christopher | Jonny Flynn
xRAPM historical mature,risk,2,feel_iq_passing + creation_handle,163,-0.2200534821872818,-0.2595121951219514,0.4233128834355828,0.588957055214724,0.4110429447852761,0.27607361963190186,-0.3075612614049581,0.08192802031158924,-0.0475978779526392,Kevin Knox II | Josh Christopher | Jonny Flynn | Patrick Williams | Travis Leslie
xRAPM historical mature,risk,2,feel_iq_passing + finishing_touch,124,-0.009029698056796855,-0.0650620839733744,0.3548387096774194,0.5161290322580645,0.4838709677419355,0.29838709677419356,-0.09653747727447315,0.013453846553425797,-0.025284400810347496,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical mature,risk,2,feel_iq_passing + athleticism_tools,346,0.016366117796006954,-0.19951219512195115,0.3699421965317919,0.5606936416184971,0.4393063583815029,0.3179190751445087,-0.07114166142166935,0.028557333407798313,-0.005752422440032379,James Wiseman | Kevin Knox II | Craig Brackins | Josh Christopher | Jonny Flynn
xRAPM historical mature,risk,2,feel_iq_passing + upside_tools,125,0.0022622667795000827,-0.1171031746031743,0.36,0.552,0.448,0.312,-0.08524551243817621,0.01861513687600641,-0.011671497584541057,James Wiseman | Kevin Knox II | Fab Melo | Elijah Hughes | Patrick Williams
xRAPM historical mature,risk,2,feel_iq_passing + defense,270,-0.004872330892957267,-0.21051550616312603,0.3888888888888889,0.5666666666666667,0.43333333333333335,0.3037037037037037,-0.09238011011063357,0.04750402576489532,-0.01996779388083736,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,2,feel_iq_passing + motor_competitiveness,185,-0.10464570528220817,-0.2336021505376344,0.4,0.572972972972973,0.42702702702702705,0.3081081081081081,-0.19215348449988445,0.058615136876006446,-0.015563389476432932,James Wiseman | Kevin Knox II | Craig Brackins | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,2,feel_iq_passing + size_frame,146,-0.0872291223039448,-0.22680879131819995,0.3904109589041096,0.5753424657534246,0.4246575342465753,0.3150684931506849,-0.1747369015216211,0.04902609578011602,-0.008603004433856143,James Wiseman | Kevin Knox II | Jonny Flynn | Fab Melo | Elijah Hughes
xRAPM historical mature,risk,2,feel_iq_passing + production_stats,154,-0.1886997136860566,-0.26249419279907094,0.3961038961038961,0.6038961038961039,0.3961038961038961,0.2662337662337662,-0.2762074929037329,0.05471903297990255,-0.057437731350774845,James Wiseman | Kevin Knox II | Craig Brackins | Josh Christopher | Fab Melo
xRAPM historical mature,risk,2,feel_iq_passing + injury_medical,46,0.08005666220786825,-0.08952120739005989,0.34782608695652173,0.5217391304347826,0.4782608695652174,0.34782608695652173,-0.00745111700980805,0.0064412238325281534,0.024154589371980673,James Wiseman | Mfiondu Kabengele | Brice Johnson | Victor Claver | Demetrius Jackson
xRAPM historical mature,risk,2,feel_iq_passing + risk_uncertainty,87,0.030760464656965514,-0.101155913978495,0.3448275862068966,0.5402298850574713,0.45977011494252873,0.28735632183908044,-0.05674731456071079,0.0034427230829029987,-0.036315175745460615,James Wiseman | Fab Melo | Tyler Lydon | Mfiondu Kabengele | Emmanuel Mudiay
xRAPM historical mature,risk,2,feel_iq_passing + intel_consensus,15,-0.41351683394458116,-0.7136021505376343,0.4666666666666667,0.6,0.4,0.26666666666666666,-0.5010246131622574,0.1252818035426731,-0.057004830917874394,Fab Melo | Patrick Williams | Elliot Williams | Arnett Moultrie | Glen Rice
xRAPM historical mature,risk,2,shooting + creation_handle,224,-0.23429140953997402,-0.2548067076292881,0.39285714285714285,0.5758928571428571,0.42410714285714285,0.2544642857142857,-0.32179918875765035,0.05147227973314927,-0.06920721187025536,Kevin Knox II | Jahlil Okafor | Josh Jackson | Josh Christopher | Royce White
xRAPM historical mature,risk,2,shooting + finishing_touch,177,0.0921055369649705,0.0604761904761903,0.3220338983050847,0.480225988700565,0.519774011299435,0.3220338983050847,0.004597757747294193,-0.019350964818908856,-0.0016375992794563365,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,2,shooting + athleticism_tools,482,0.046987314143685836,-0.16471335597057155,0.34439834024896265,0.5435684647302904,0.45643153526970953,0.31742738589211617,-0.040520465073990465,0.0030134771249690773,-0.006244111692424892,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Josh Jackson
xRAPM historical mature,risk,2,shooting + upside_tools,158,-0.12848779333054863,-0.22951712465153334,0.3670886075949367,0.5822784810126582,0.4177215189873418,0.2721518987341772,-0.21599557254822493,0.025703744470943146,-0.051519598850363835,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Elijah Hughes
xRAPM historical mature,risk,2,shooting + defense,369,-0.02441607084241309,-0.1855000000000002,0.37398373983739835,0.5582655826558266,0.44173441734417346,0.2899728997289973,-0.1119238500600894,0.03259887671340478,-0.033698597855543744,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Jonny Flynn
xRAPM historical mature,risk,2,shooting + motor_competitiveness,246,-0.03164872287416116,-0.18717413034786073,0.37398373983739835,0.5447154471544715,0.45528455284552843,0.3170731707317073,-0.11915650209183745,0.03259887671340478,-0.006598326852833736,James Wiseman | Kevin Knox II | Craig Brackins | Josh Jackson | Jonny Flynn
xRAPM historical mature,risk,2,shooting + size_frame,198,-0.05381245359803325,-0.2025786782061367,0.3838383838383838,0.5555555555555556,0.4444444444444444,0.32323232323232326,-0.14132023281570955,0.042453520714390236,-0.0004391743522177971,James Wiseman | Kevin Knox II | Royce White | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,2,shooting + production_stats,195,-0.11050315780840901,-0.1995121951219509,0.36923076923076925,0.5692307692307692,0.4307692307692308,0.29743589743589743,-0.1980109370260853,0.027845906106775675,-0.026235600148643623,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Josh Christopher
xRAPM historical mature,risk,2,shooting + injury_medical,56,-0.09334156808563289,-0.32967413034786086,0.375,0.5714285714285714,0.42857142857142855,0.26785714285714285,-0.1808493473033092,0.033615136876006424,-0.05581435472739821,James Wiseman | Mfiondu Kabengele | Brice Johnson | Victor Claver | Demetrius Jackson
xRAPM historical mature,risk,2,shooting + risk_uncertainty,104,-0.02839813558218559,-0.1925060975609758,0.34615384615384615,0.5673076923076923,0.4326923076923077,0.2692307692307692,-0.1159059147998619,0.004768983029852569,-0.05444072835377184,James Wiseman | Royce White | Fab Melo | Tyler Lydon | Mfiondu Kabengele
xRAPM historical mature,risk,2,shooting + intel_consensus,20,-0.3269622073682903,-0.3027406134320466,0.4,0.6,0.4,0.25,-0.41446998658596657,0.058615136876006446,-0.07367149758454106,Fab Melo | Patrick Williams | Diamond Stone | Elliot Williams | Arnett Moultrie
xRAPM historical mature,risk,2,creation_handle + finishing_touch,92,-0.09249708637132041,-0.00857686891961085,0.3695652173913043,0.5,0.5,0.2826086956521739,-0.1800048655889967,0.028180354267310748,-0.041062801932367166,Kevin Knox II | Jahlil Okafor | Patrick Williams | Justin Harper | Jalen Green
xRAPM historical mature,risk,2,creation_handle + athleticism_tools,234,-0.15557278189956614,-0.1903579494128271,0.3803418803418803,0.5555555555555556,0.4444444444444444,0.2777777777777778,-0.24308056111724244,0.03895701721788675,-0.04589371980676327,Kevin Knox II | Jahlil Okafor | Josh Jackson | Josh Christopher | Royce White
xRAPM historical mature,risk,2,creation_handle + upside_tools,70,-0.1487727387009907,-0.1034005376344087,0.37142857142857144,0.5285714285714286,0.4714285714285714,0.3,-0.236280517918667,0.030043708304577865,-0.023671497584541068,Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet | Thomas Robinson
xRAPM historical mature,risk,2,creation_handle + defense,181,-0.21748957273259617,-0.2336021505376344,0.39226519337016574,0.569060773480663,0.430939226519337,0.23204419889502761,-0.30499735195027244,0.05088033024617217,-0.09162729868951344,Kevin Knox II | Jahlil Okafor | Jonny Flynn | Tyler Lydon | Justin Harper
xRAPM historical mature,risk,2,creation_handle + motor_competitiveness,117,-0.14829442115178298,-0.1171031746031743,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.29914529914529914,-0.23580220036945929,0.04323052149139106,-0.02452619843924192,Kevin Knox II | Josh Jackson | Jonny Flynn | Patrick Williams | Tyler Lydon
xRAPM historical mature,risk,2,creation_handle + size_frame,94,-0.0838586547856334,-0.1685141325536061,0.3617021276595745,0.5425531914893617,0.4574468085106383,0.2978723404255319,-0.1713664340033097,0.020317264535580914,-0.025799157159009156,Kevin Knox II | Royce White | Jonny Flynn | Tyler Lydon | Justin Harper
xRAPM historical mature,risk,2,creation_handle + production_stats,101,-0.21491392482712587,-0.1995121951219509,0.4158415841584158,0.5643564356435643,0.43564356435643564,0.2871287128712871,-0.3024217040448022,0.07445672103442225,-0.03654278471325395,Kevin Knox II | Jahlil Okafor | Josh Christopher | Patrick Williams | Tyler Lydon
xRAPM historical mature,risk,2,creation_handle + injury_medical,16,0.5106472304937897,0.45153037991152745,0.1875,0.375,0.625,0.4375,0.4231394512761134,-0.15388486312399358,0.11382850241545894,Shabazz Muhammad | Alex Len | Arnett Moultrie | Kris Dunn | Bol Bol
xRAPM historical mature,risk,2,creation_handle + risk_uncertainty,43,0.08121026493128675,0.0001639344262294,0.32558139534883723,0.4883720930232558,0.5116279069767442,0.3023255813953488,-0.006297514286389555,-0.015803467775156343,-0.021345916189192238,Royce White | Tyler Lydon | Bismack Biyombo | Thon Maker | Shabazz Muhammad
xRAPM historical mature,risk,2,finishing_touch + athleticism_tools,209,0.13535211043693363,0.1001639344262292,0.3253588516746411,0.47368421052631576,0.5263157894736842,0.3349282296650718,0.047844331219257324,-0.01602601144935245,0.01125673208053074,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,2,finishing_touch + upside_tools,76,-0.23170144989371472,-0.2724941927990707,0.3815789473684211,0.5526315789473685,0.4473684210526316,0.23684210526315788,-0.31920922911139105,0.0401940842444275,-0.08682939232138318,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Patrick Williams
xRAPM historical mature,risk,2,finishing_touch + defense,157,0.027600707510931955,-0.0042063492063492,0.3375796178343949,0.5031847133757962,0.4968152866242038,0.2929936305732484,-0.05990707170674435,-0.003805245289598691,-0.03067786701129266,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,2,finishing_touch + motor_competitiveness,114,0.07742487579793866,0.22791666666666685,0.3333333333333333,0.4473684210526316,0.5526315789473685,0.35964912280701755,-0.010082903419737638,-0.008051529790660261,0.035977625222476495,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical mature,risk,2,finishing_touch + size_frame,97,0.04441319378851596,-0.0042063492063492,0.38144329896907214,0.5051546391752577,0.4948453608247423,0.32989690721649484,-0.043094585429160344,0.040058435845078566,0.006225409631953782,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Justin Harper
xRAPM historical mature,risk,2,finishing_touch + production_stats,83,-0.24981608324385837,-0.1748360655737706,0.39759036144578314,0.5542168674698795,0.4457831325301205,0.26506024096385544,-0.3373238624615347,0.05620549832178956,-0.058611256620685614,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,2,finishing_touch + injury_medical,22,-0.27236829587652706,-0.22717413034786083,0.4090909090909091,0.5909090909090909,0.4090909090909091,0.2727272727272727,-0.3598760750942034,0.06770604596691554,-0.05094422485726835,James Wiseman | Stephen Zimmerman | Victor Claver | Arnett Moultrie | Tibor Pleiss
xRAPM historical mature,risk,2,finishing_touch + risk_uncertainty,44,0.07615847347281214,0.14779982363315664,0.3409090909090909,0.4772727272727273,0.5227272727272727,0.29545454545454547,-0.01134930574486416,-0.00047577221490269217,-0.028216952129995587,James Wiseman | Fab Melo | Victor Claver | Bismack Biyombo | Thon Maker
xRAPM historical mature,risk,2,athleticism_tools + upside_tools,179,-0.06759997755728143,-0.2254320987654323,0.36312849162011174,0.5754189944134078,0.4245810055865922,0.2849162011173184,-0.15510775677495775,0.02174362849611816,-0.038755296467222644,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Elijah Hughes
xRAPM historical mature,risk,2,athleticism_tools + defense,428,0.06959567096491624,-0.15266837826273,0.3574766355140187,0.530373831775701,0.4696261682242991,0.3060747663551402,-0.01791210825276006,0.016091772390025127,-0.017596731229400864,James Wiseman | Anthony Bennett | Kevin Knox II | Jahlil Okafor | Craig Brackins
xRAPM historical mature,risk,2,athleticism_tools + motor_competitiveness,274,0.044707680737907485,-0.1034005376344087,0.35766423357664234,0.5145985401459854,0.4854014598540146,0.34306569343065696,-0.04280009847976882,0.016279370452648767,0.019394195846115903,James Wiseman | Anthony Bennett | Kevin Knox II | Craig Brackins | Josh Jackson
xRAPM historical mature,risk,2,athleticism_tools + size_frame,234,-0.010907323613670767,-0.19250609756097553,0.37606837606837606,0.5470085470085471,0.452991452991453,0.3247863247863248,-0.09841510283134706,0.03468351294438249,0.0011148272017837413,James Wiseman | Anthony Bennett | Kevin Knox II | Royce White | Jonny Flynn
xRAPM historical mature,risk,2,athleticism_tools + production_stats,218,-0.021772045133749435,-0.1742191080557024,0.3486238532110092,0.5412844036697247,0.45871559633027525,0.3119266055045872,-0.10927982435142573,0.007238990087015618,-0.011744892079953884,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Josh Christopher
xRAPM historical mature,risk,2,athleticism_tools + injury_medical,63,-0.029022778420783543,-0.1748360655737706,0.3492063492063492,0.5238095238095238,0.47619047619047616,0.31746031746031744,-0.11653055763845985,0.007821486082355611,-0.006211180124223614,James Wiseman | Anthony Bennett | Mfiondu Kabengele | Stephen Zimmerman | Brice Johnson
xRAPM historical mature,risk,2,athleticism_tools + risk_uncertainty,111,0.03281747737828436,-0.1995121951219514,0.34234234234234234,0.5585585585585585,0.44144144144144143,0.2882882882882883,-0.05469030183939194,0.0009574792183487668,-0.03538320929625277,James Wiseman | Royce White | Fab Melo | Tyler Lydon | Mfiondu Kabengele
xRAPM historical mature,risk,2,athleticism_tools + intel_consensus,21,-0.3830214522177217,-0.3998360655737707,0.42857142857142855,0.6190476190476191,0.38095238095238093,0.23809523809523808,-0.47052923143539804,0.08718656544743497,-0.08557625948930297,Fab Melo | Patrick Williams | Diamond Stone | Elliot Williams | Arnett Moultrie
xRAPM historical mature,risk,2,upside_tools + defense,136,-0.1904903823894959,-0.2447133559705715,0.39705882352941174,0.5882352941176471,0.4117647058823529,0.25,-0.27799816160717217,0.055673960405418166,-0.07367149758454106,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Elijah Hughes
xRAPM historical mature,risk,2,upside_tools + motor_competitiveness,92,-0.12714708008184916,-0.1333076848625627,0.358695652173913,0.5543478260869565,0.44565217391304346,0.29347826086956524,-0.21465485929952546,0.01731078904991945,-0.030193236714975813,James Wiseman | Kevin Knox II | Fab Melo | Patrick Williams | Justin Patton
xRAPM historical mature,risk,2,upside_tools + size_frame,81,-0.17478164597191426,-0.1855000000000002,0.35802469135802467,0.5802469135802469,0.41975308641975306,0.2716049382716049,-0.26228942518959053,0.016639828234031095,-0.052066559312936134,James Wiseman | Kevin Knox II | Fab Melo | Elijah Hughes | Justin Patton
xRAPM historical mature,risk,2,upside_tools + production_stats,91,-0.29299704153082956,-0.3578306878306878,0.4175824175824176,0.6043956043956044,0.3956043956043956,0.25274725274725274,-0.3805048207485059,0.07619755445842402,-0.07092424483728832,James Wiseman | Kevin Knox II | Jahlil Okafor | Fab Melo | Patrick Williams
xRAPM historical mature,risk,2,upside_tools + injury_medical,25,-0.23130681715480172,-0.3798360655737707,0.32,0.64,0.36,0.16,-0.318814596372478,-0.02138486312399357,-0.16367149758454105,James Wiseman | Kevin Seraphin | Zhou Qi | Arnett Moultrie | Damian Jones
xRAPM historical mature,risk,2,upside_tools + risk_uncertainty,51,-0.1427577426002848,-0.2978306878306882,0.37254901960784315,0.6470588235294118,0.35294117647058826,0.17647058823529413,-0.2302655218179611,0.03116415648384957,-0.14720090934924693,James Wiseman | Fab Melo | James Bouknight | Tyler Honeycutt | Kevin Seraphin
xRAPM historical mature,risk,2,upside_tools + intel_consensus,13,-0.6743186353670225,-0.7136021505376343,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.15384615384615385,-0.7618264145846988,0.12015359841446799,-0.1698253437383872,Fab Melo | Patrick Williams | Diamond Stone | Arnett Moultrie | Andrew Wiggins
xRAPM historical mature,risk,2,defense + motor_competitiveness,216,-0.04123641311431428,-0.15266837826273,0.3888888888888889,0.5324074074074074,0.4675925925925926,0.3148148148148148,-0.12874419233199058,0.04750402576489532,-0.008856682769726232,James Wiseman | Anthony Bennett | Kevin Knox II | Craig Brackins | Jonny Flynn
xRAPM historical mature,risk,2,defense + size_frame,181,-0.057225569186440235,-0.1855000000000002,0.3812154696132597,0.5524861878453039,0.44751381215469616,0.30386740331491713,-0.14473334840411653,0.03983060648926612,-0.01980409426962393,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,2,defense + production_stats,176,-0.086251187725576,-0.19250609756097553,0.375,0.5511363636363636,0.44886363636363635,0.2897727272727273,-0.1737589669432523,0.033615136876006424,-0.033898770311813764,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
xRAPM historical mature,risk,2,defense + injury_medical,51,-0.12202288036703982,-0.279512195121951,0.39215686274509803,0.5490196078431373,0.45098039215686275,0.27450980392156865,-0.20953065958471612,0.05077199962110446,-0.049161693662972406,James Wiseman | Anthony Bennett | Stephen Zimmerman | Brice Johnson | Victor Claver
xRAPM historical mature,risk,2,defense + risk_uncertainty,85,-0.023834157189351505,-0.0661788617886176,0.36470588235294116,0.5411764705882353,0.4588235294117647,0.2823529411764706,-0.1113419364070278,0.02332101922894758,-0.04131855640807047,James Wiseman | Fab Melo | Tyler Lydon | Emmanuel Mudiay | Victor Claver
xRAPM historical mature,risk,2,defense + intel_consensus,15,-0.5220413490290293,-0.3998360655737707,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.13333333333333333,-0.6095491282467056,0.1252818035426731,-0.19033816425120773,Fab Melo | Diamond Stone | Arnett Moultrie | Glen Rice | Andrew Wiggins
xRAPM historical mature,risk,2,motor_competitiveness + size_frame,136,0.01142425613706665,0.03032006245120985,0.38235294117647056,0.49264705882352944,0.5073529411764706,0.3602941176470588,-0.07608352308060964,0.040968078052476986,0.03662262006251776,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Fab Melo
xRAPM historical mature,risk,2,motor_competitiveness + production_stats,121,-0.13083131866580322,-0.1748360655737706,0.4049586776859504,0.5454545454545454,0.45454545454545453,0.30578512396694213,-0.21833909788347952,0.06357381456195682,-0.017886373617598927,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
xRAPM historical mature,risk,2,motor_competitiveness + injury_medical,39,-0.1547157579208541,-0.3798360655737707,0.358974358974359,0.5384615384615384,0.46153846153846156,0.3333333333333333,-0.2422235371385304,0.0175894958503654,0.009661835748792258,James Wiseman | Anthony Bennett | Stephen Zimmerman | Brice Johnson | Victor Claver
xRAPM historical mature,risk,2,motor_competitiveness + risk_uncertainty,65,0.07093111014856303,-0.101155913978495,0.3230769230769231,0.5076923076923077,0.49230769230769234,0.3076923076923077,-0.016576669069113273,-0.01830794004707048,-0.015979189892233348,James Wiseman | Fab Melo | Tyler Lydon | Victor Claver | Bismack Biyombo
xRAPM historical mature,risk,2,motor_competitiveness + intel_consensus,17,-0.5015155814525291,-0.3998360655737707,0.47058823529411764,0.6470588235294118,0.35294117647058826,0.23529411764705882,-0.5890233606702053,0.12920337217012406,-0.08837737993748224,Fab Melo | Patrick Williams | Diamond Stone | Elliot Williams | Arnett Moultrie
xRAPM historical mature,risk,2,size_frame + production_stats,99,-0.19963692722498946,-0.1995121951219509,0.37373737373737376,0.5656565656565656,0.43434343434343436,0.2828282828282828,-0.28714470644266576,0.03235251061338018,-0.04084321475625824,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Tyler Lydon
xRAPM historical mature,risk,2,size_frame + injury_medical,31,-0.4011630591281869,-0.4254320987654325,0.41935483870967744,0.5806451612903226,0.41935483870967744,0.25806451612903225,-0.4886708383458632,0.07796997558568386,-0.0656069814555088,James Wiseman | Anthony Bennett | Mfiondu Kabengele | Stephen Zimmerman | Victor Claver
xRAPM historical mature,risk,2,size_frame + risk_uncertainty,58,-0.0933202475365788,-0.2782980599647271,0.39655172413793105,0.5689655172413793,0.43103448275862066,0.3275862068965517,-0.1808280267542551,0.055166861013937474,0.003914709312010656,James Wiseman | Royce White | Fab Melo | Tyler Lydon | Mfiondu Kabengele
xRAPM historical mature,risk,2,size_frame + intel_consensus,12,-0.008749175174897964,-0.21440215977101226,0.3333333333333333,0.5833333333333334,0.4166666666666667,0.4166666666666667,-0.09625695439257427,-0.008051529790660261,0.09299516908212563,Fab Melo | Diamond Stone | Arnett Moultrie | Jordan Adams | De'Andre Hunter
xRAPM historical mature,risk,2,production_stats + injury_medical,33,0.138995228437267,-0.0042063492063492,0.30303030303030304,0.5151515151515151,0.48484848484848486,0.3333333333333333,0.0514874492195907,-0.03835456009369054,0.009661835748792258,James Wiseman | Victor Claver | Rashad Vaughn | Shabazz Muhammad | Zhou Qi
xRAPM historical mature,risk,2,production_stats + risk_uncertainty,59,-0.18337737350879163,-0.47521164021164,0.4067796610169492,0.6101694915254238,0.3898305084745763,0.2542372881355932,-0.27088515272646796,0.0653947978929556,-0.06943420944894785,James Wiseman | Fab Melo | Tyler Lydon | Victor Claver | Bismack Biyombo
xRAPM historical mature,risk,2,production_stats + intel_consensus,14,-0.486429540733386,-0.3027406134320466,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.21428571428571427,-0.5739373199510623,0.015757994018863575,-0.10938578329882678,Fab Melo | Patrick Williams | Diamond Stone | Arnett Moultrie | Andrew Wiggins
xRAPM historical mature,risk,2,injury_medical + risk_uncertainty,34,-0.07161733878130976,-0.4026340821696016,0.35294117647058826,0.5882352941176471,0.4117647058823529,0.23529411764705882,-0.15912511799898604,0.011556313346594682,-0.08837737993748224,James Wiseman | Mfiondu Kabengele | Victor Claver | Demetrius Jackson | Shabazz Muhammad
xRAPM historical top15,risk,2,feel_iq_passing + shooting,103,-0.08019765544800093,-0.0389682539682539,0.3592233009708738,0.5242718446601942,0.47572815533980584,0.30097087378640774,-0.19494976325500296,0.06192600367357648,-0.050380477564943627,James Wiseman | Kevin Knox II | Jonny Flynn | Patrick Williams | Emmanuel Mudiay
xRAPM historical top15,risk,2,feel_iq_passing + creation_handle,57,-0.32373072012170917,-0.2539682539682539,0.40350877192982454,0.5789473684210527,0.42105263157894735,0.2631578947368421,-0.4384828279287112,0.10621147463252723,-0.08819345661450928,Kevin Knox II | Jonny Flynn | Patrick Williams | Jalen Green | Hasheem Thabeet
xRAPM historical top15,risk,2,feel_iq_passing + finishing_touch,45,-0.12100532520298661,0.0410317460317459,0.35555555555555557,0.4888888888888889,0.5111111111111111,0.3111111111111111,-0.23575743300998864,0.058258258258258255,-0.040240240240240255,James Wiseman | Kevin Knox II | Patrick Williams | Jalen Green | Hasheem Thabeet
xRAPM historical top15,risk,2,feel_iq_passing + athleticism_tools,110,0.02577633937968521,-0.016587301587301498,0.34545454545454546,0.509090909090909,0.4909090909090909,0.33636363636363636,-0.08897576842731682,0.048157248157248145,-0.014987714987715006,James Wiseman | Kevin Knox II | Jonny Flynn | Patrick Williams | Derrick Williams
xRAPM historical top15,risk,2,feel_iq_passing + upside_tools,41,-0.23885013661539242,-0.0042063492063492,0.34146341463414637,0.5121951219512195,0.4878048780487805,0.24390243902439024,-0.35360224442239446,0.04416611733684905,-0.10744891232696113,James Wiseman | Kevin Knox II | Patrick Williams | Hasheem Thabeet | Wesley Johnson
xRAPM historical top15,risk,2,feel_iq_passing + defense,87,-0.020627436373532818,-0.0042063492063492,0.3448275862068966,0.5057471264367817,0.4942528735632184,0.2988505747126437,-0.13537954418053486,0.04753028890959926,-0.05250077663870767,James Wiseman | Kevin Knox II | Jonny Flynn | Derrick Williams | Emmanuel Mudiay
xRAPM historical top15,risk,2,feel_iq_passing + motor_competitiveness,65,-0.1256540627410988,-0.0389682539682539,0.36923076923076925,0.5230769230769231,0.47692307692307695,0.3384615384615385,-0.24040617054810082,0.07193347193347194,-0.01288981288981289,James Wiseman | Kevin Knox II | Jonny Flynn | Patrick Williams | Derrick Williams
xRAPM historical top15,risk,2,feel_iq_passing + size_frame,53,0.2178419928308871,0.1142063492063494,0.33962264150943394,0.4716981132075472,0.5283018867924528,0.4339622641509434,0.10308988502388507,0.04232534421213663,0.08261091279959204,James Wiseman | Kevin Knox II | Jonny Flynn | Derrick Williams | Mario Hezonja
xRAPM historical top15,risk,2,feel_iq_passing + production_stats,50,-0.27784344074966016,-0.21440689537463709,0.38,0.58,0.42,0.26,-0.3925955485566622,0.08270270270270269,-0.09135135135135136,James Wiseman | Kevin Knox II | Patrick Williams | Jalen Green | Malik Monk
xRAPM historical top15,risk,2,feel_iq_passing + injury_medical,16,0.5839829854028691,0.5255753968253968,0.1875,0.3125,0.6875,0.5,0.46923087759586707,-0.10979729729729731,0.14864864864864863,James Wiseman | Shabazz Muhammad | Alex Len | Kris Dunn | Kyrie Irving
xRAPM historical top15,risk,2,feel_iq_passing + risk_uncertainty,31,0.24959758064741777,0.167169312169312,0.25806451612903225,0.45161290322580644,0.5483870967741935,0.2903225806451613,0.13484547284041576,-0.03923278116826506,-0.06102877070619006,James Wiseman | Emmanuel Mudiay | James Bouknight | Shabazz Muhammad | Marvin Bagley III
xRAPM historical top15,risk,2,shooting + creation_handle,75,-0.42574248506662066,-0.3833730158730155,0.4,0.5866666666666667,0.41333333333333333,0.22666666666666666,-0.5404945928736227,0.10270270270270271,-0.12468468468468472,Kevin Knox II | Jahlil Okafor | Josh Jackson | Jonny Flynn | Patrick Williams
xRAPM historical top15,risk,2,shooting + finishing_touch,65,0.01963285399403865,0.1142063492063494,0.3076923076923077,0.4461538461538462,0.5538461538461539,0.3230769230769231,-0.09511925381296338,0.010395010395010396,-0.028274428274428276,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Jalen Green
xRAPM historical top15,risk,2,shooting + athleticism_tools,155,0.11911438588156463,0.1001639344262292,0.3032258064516129,0.4774193548387097,0.5225806451612903,0.3419354838709677,0.004362278074562603,0.0059285091543155866,-0.009415867480383644,James Wiseman | Kevin Knox II | Jahlil Okafor | Josh Jackson | Jonny Flynn
xRAPM historical top15,risk,2,shooting + upside_tools,56,-0.303484448356078,-0.047573557878435695,0.3392857142857143,0.5357142857142857,0.4642857142857143,0.23214285714285715,-0.41823655616308003,0.04198841698841699,-0.11920849420849422,James Wiseman | Kevin Knox II | Jahlil Okafor | Patrick Williams | Hasheem Thabeet
