slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
PIE top30,risk,3,finishing_touch + upside_tools + risk_uncertainty,19,0.008527246548104965,0.0126415828946757,0.0,0.3157894736842105,0.6842105263157895,0.0,0.005479240904806875,0.0,0.0,Fab Melo | Ekpe Udoh | Blake Wesley | James Wiseman | Jaden McDaniels
PIE available minutes weighted,risk,3,creation_handle + defense + injury_medical,13,0.00854232880054873,0.0051246903788358,0.0,0.38461538461538464,0.6153846153846154,0.0,0.003822922121608628,0.0,0.0,Kris Dunn | Aaron Nesmith | Jaylen Brown | Cody Zeller | Alex Len
PIE top30,risk,3,creation_handle + defense + injury_medical,13,0.00854232880054873,0.0051246903788358,0.0,0.38461538461538464,0.6153846153846154,0.0,0.00549432315725064,0.0,0.0,Kris Dunn | Aaron Nesmith | Jaylen Brown | Cody Zeller | Alex Len
PIE available minutes weighted,risk,3,feel_iq_passing + upside_tools + injury_medical,19,0.008599317703607012,0.0039936903784493,0.0,0.3684210526315789,0.631578947368421,0.0,0.00387991102466691,0.0,0.0,Perry Jones III | Ziaire Williams | Quincy Miller | James Wiseman | Kevin Seraphin
PIE top30,risk,3,feel_iq_passing + finishing_touch + size_frame,44,0.008637194202511862,0.0063056606543459,0.0,0.3409090909090909,0.6590909090909091,0.0,0.005589188559213773,0.0,0.0,Fab Melo | Dante Exum | Frank Ntilikina | Jan Vesely | Kevin Knox II
PIE top15,risk,3,finishing_touch + upside_tools + size_frame,15,0.008645561483286454,0.0041893281183726,0.0,0.4,0.6,0.0,0.005338320242208889,0.0,0.0,Dante Exum | Kevin Knox II | James Wiseman | Jonathan Isaac | Tristan Thompson
PIE top30,risk,3,athleticism_tools + motor_competitiveness + size_frame,102,0.008666335102703366,0.00852765008607615,0.0,0.37254901960784315,0.6274509803921569,0.0,0.005618329459405276,0.0,0.0,Fab Melo | Anthony Bennett | Dante Exum | Jarrett Culver | Jan Vesely
PIE top30,risk,3,shooting + motor_competitiveness + risk_uncertainty,44,0.008685543337941066,0.01187179560857795,0.0,0.38636363636363635,0.6136363636363636,0.0,0.005637537694642977,0.0,0.0,Fab Melo | Ekpe Udoh | Ben McLemore | Stanley Johnson | Marcus Smart
PIE top15,risk,3,feel_iq_passing + shooting + risk_uncertainty,30,0.008705785724768789,0.0121265309251365,0.0,0.36666666666666664,0.6333333333333333,0.0,0.005398544483691224,0.0,0.0,Ekpe Udoh | Ben McLemore | De'Andre Hunter | James Bouknight | Stanley Johnson
PIE top15,risk,3,upside_tools + motor_competitiveness + size_frame,21,0.008715888148068167,0.0096382978383082,0.0,0.38095238095238093,0.6190476190476191,0.0,0.005408646906990602,0.0,0.0,Dante Exum | Kevin Knox II | James Wiseman | Otto Porter Jr. | Jonathan Isaac
PIE available minutes weighted,risk,3,shooting + injury_medical + risk_uncertainty,31,0.008736677254964203,0.0134710463028263,0.0,0.3870967741935484,0.6129032258064516,0.0,0.004017270576024101,0.0,0.0,Zhou Qi | Victor Claver | C.J. Wilcox | Kris Dunn | Aaron Nesmith
PIE available minutes weighted,risk,3,finishing_touch + upside_tools + defense,59,0.00880095257440849,0.0058285445309704,0.0,0.3898305084745763,0.6101694915254238,0.0,0.0040815458954683885,0.0,0.0,Fab Melo | Diamond Stone | Isaiah Todd | Dante Exum | Isaac Okoro
PIE available minutes weighted,risk,3,shooting + upside_tools + risk_uncertainty,52,0.00880541363512328,0.006204736843282399,0.0,0.4230769230769231,0.5769230769230769,0.0,0.004086006956183178,0.0,0.0,Fab Melo | Zhou Qi | Malachi Richardson | Ekpe Udoh | Ben McLemore
PIE top15,risk,2,feel_iq_passing + size_frame,55,0.008806182614111261,0.0113154851147843,0.0,0.2909090909090909,0.7090909090909091,0.0,0.005498941373033696,0.0,0.0,Dante Exum | Johnny Davis | Frank Ntilikina | Jan Vesely | De'Andre Hunter
PIE top15,risk,3,feel_iq_passing + athleticism_tools + size_frame,55,0.008806182614111261,0.0113154851147843,0.0,0.2909090909090909,0.7090909090909091,0.0,0.005498941373033696,0.0,0.0,Dante Exum | Johnny Davis | Frank Ntilikina | Jan Vesely | De'Andre Hunter
PIE top15,risk,2,motor_competitiveness + size_frame,52,0.008853960218762927,0.0110972027796995,0.0,0.3076923076923077,0.6923076923076923,0.0,0.005546718977685362,0.0,0.0,Anthony Bennett | Dante Exum | Jarrett Culver | Jan Vesely | Kevin Knox II
PIE top15,risk,3,athleticism_tools + motor_competitiveness + size_frame,52,0.008853960218762927,0.0110972027796995,0.0,0.3076923076923077,0.6923076923076923,0.0,0.005546718977685362,0.0,0.0,Anthony Bennett | Dante Exum | Jarrett Culver | Jan Vesely | Kevin Knox II
PIE available minutes weighted,risk,3,defense + injury_medical + risk_uncertainty,24,0.008879615150707284,0.0123932657088053,0.0,0.375,0.625,0.0,0.004160208471767182,0.0,0.0,Zhou Qi | Victor Claver | C.J. Wilcox | Kris Dunn | Aaron Nesmith
PIE top30,risk,3,shooting + motor_competitiveness + size_frame,90,0.00893540982317428,0.00852765008607615,0.0,0.36666666666666664,0.6333333333333333,0.0,0.005887404179876191,0.0,0.0,Fab Melo | Dante Exum | Jarrett Culver | Jan Vesely | KZ Okpala
PIE top15,risk,3,shooting + upside_tools + size_frame,25,0.008957171701190892,0.0096382978383082,0.0,0.32,0.68,0.0,0.005649930460113327,0.0,0.0,Dante Exum | De'Andre Hunter | Kevin Knox II | James Wiseman | Otto Porter Jr.
PIE available minutes weighted,risk,3,feel_iq_passing + finishing_touch + upside_tools,55,0.008960377444151202,0.0058285445309704,0.0,0.38181818181818183,0.6181818181818182,0.0,0.0042409707652111,0.0,0.0,Fab Melo | Hasheem Thabeet | Isaiah Todd | Dante Exum | Isaac Okoro
PIE available minutes weighted,risk,3,shooting + size_frame + injury_medical,28,0.008981189896989402,0.0123932657088053,0.0,0.32142857142857145,0.6785714285714286,0.0,0.0042617832180493,0.0,0.0,Zhou Qi | Johnny Davis | Victor Claver | Ziaire Williams | James Wiseman
PIE top15,risk,3,feel_iq_passing + athleticism_tools + risk_uncertainty,31,0.008997151917366053,0.0134710463028263,0.0,0.3548387096774194,0.6451612903225806,0.0,0.005689910676288488,0.0,0.0,Andrew Wiggins | Ekpe Udoh | Ben McLemore | De'Andre Hunter | James Bouknight
PIE top15,risk,2,athleticism_tools + risk_uncertainty,37,0.009033865724217903,0.0124281061023716,0.0,0.32432432432432434,0.6756756756756757,0.0,0.005726624483140338,0.0,0.0,Andrew Wiggins | Ekpe Udoh | Ben McLemore | De'Andre Hunter | James Bouknight
PIE available minutes weighted,risk,3,shooting + motor_competitiveness + injury_medical,35,0.009060912402138716,0.0113154851147843,0.0,0.4,0.6,0.0,0.004341505723198614,0.0,0.0,Zhou Qi | Glen Rice | Victor Claver | Romeo Langford | Perry Jones III
PIE top15,risk,3,motor_competitiveness + size_frame + production_stats,25,0.009075125540707843,0.0113154851147843,0.0,0.36,0.64,0.0,0.005767884299630278,0.0,0.0,Dante Exum | Jan Vesely | Kevin Knox II | Marcus Smart | James Wiseman
PIE top30,risk,2,motor_competitiveness + size_frame,103,0.009078912144498229,0.0096382978383082,0.0,0.36893203883495146,0.6310679611650486,0.0,0.0060309065012001395,0.0,0.0,Fab Melo | Anthony Bennett | Dante Exum | Jarrett Culver | Jan Vesely
PIE top15,risk,2,finishing_touch + size_frame,34,0.009226649576110373,0.007534124281493649,0.0,0.35294117647058826,0.6470588235294118,0.0,0.005919408335032808,0.0,0.0,Dante Exum | Frank Ntilikina | Jan Vesely | Kevin Knox II | Marcus Smart
PIE top15,risk,3,finishing_touch + athleticism_tools + size_frame,34,0.009226649576110373,0.007534124281493649,0.0,0.35294117647058826,0.6470588235294118,0.0,0.005919408335032808,0.0,0.0,Dante Exum | Frank Ntilikina | Jan Vesely | Kevin Knox II | Marcus Smart
PIE available minutes weighted,risk,3,creation_handle + production_stats + injury_medical,11,0.00925822591102111,0.0058181917136046,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0045388192320810076,0.0,0.0,Kris Dunn | Aaron Nesmith | Cody Zeller | OG Anunoby | Arnett Moultrie
PIE available minutes weighted,risk,3,feel_iq_passing + injury_medical + risk_uncertainty,25,0.00926657689299448,0.0113154851147843,0.0,0.4,0.6,0.0,0.004547170214054379,0.0,0.0,Victor Claver | Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams
PIE available minutes weighted,risk,3,size_frame + production_stats + injury_medical,18,0.009275422390323036,0.0123932657088053,0.0,0.2777777777777778,0.7222222222222222,0.0,0.004556015711382934,0.0,0.0,Zhou Qi | Victor Claver | Ziaire Williams | James Wiseman | Guerschon Yabusele
PIE top15,risk,3,shooting + athleticism_tools + risk_uncertainty,34,0.009323725824145021,0.01187179560857795,0.0,0.3235294117647059,0.6764705882352942,0.0,0.006016484583067456,0.0,0.0,Ekpe Udoh | Ben McLemore | De'Andre Hunter | James Bouknight | Stanley Johnson
PIE top15,risk,3,feel_iq_passing + shooting + injury_medical,15,0.009370427611224086,0.0134710463028263,0.0,0.3333333333333333,0.6666666666666666,0.0,0.006063186370146521,0.0,0.0,Johnny Davis | Kris Dunn | James Wiseman | Alex Len | Gary Harris
PIE top30,risk,3,motor_competitiveness + production_stats + injury_medical,17,0.009371834561690216,0.0058181917136046,0.0,0.4117647058823529,0.5882352941176471,0.0,0.006323828918392126,0.0,0.0,Romeo Langford | Perry Jones III | Ziaire Williams | James Wiseman | Guerschon Yabusele
PIE top15,risk,3,motor_competitiveness + production_stats + risk_uncertainty,14,0.009391147973538289,0.0123932657088053,0.0,0.35714285714285715,0.6428571428571429,0.0,0.006083906732460724,0.0,0.0,Andrew Wiggins | Stanley Johnson | Marcus Smart | James Wiseman | Nassir Little
PIE top15,risk,3,shooting + motor_competitiveness + risk_uncertainty,23,0.009439972166393048,0.0124281061023716,0.0,0.30434782608695654,0.6956521739130435,0.0,0.006132730925315483,0.0,0.0,Ekpe Udoh | Ben McLemore | Stanley Johnson | Marcus Smart | James Wiseman
PIE top15,risk,3,upside_tools + motor_competitiveness + risk_uncertainty,14,0.00947470572298535,0.0132595710597757,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0061674644819077855,0.0,0.0,Andrew Wiggins | Ekpe Udoh | Ben McLemore | James Wiseman | Nassir Little
PIE top15,risk,3,finishing_touch + motor_competitiveness + size_frame,26,0.009559762385174008,0.007534124281493649,0.0,0.34615384615384615,0.6538461538461539,0.0,0.006252521144096444,0.0,0.0,Dante Exum | Jan Vesely | Kevin Knox II | Marcus Smart | James Wiseman
PIE top30,risk,3,motor_competitiveness + size_frame + risk_uncertainty,25,0.009577474077457524,0.0126415828946757,0.0,0.36,0.64,0.0,0.006529468434159434,0.0,0.0,Fab Melo | Marcus Smart | Ziaire Williams | James Wiseman | Justin Jackson
PIE top30,risk,3,upside_tools + injury_medical + risk_uncertainty,14,0.009605086294457088,0.00761803642302495,0.0,0.42857142857142855,0.5714285714285714,0.0,0.006557080651158998,0.0,0.0,C.J. Wilcox | Perry Jones III | Ziaire Williams | Quincy Miller | James Wiseman
PIE available minutes weighted,risk,2,injury_medical + risk_uncertainty,32,0.009639316510277003,0.0136275056505336,0.0,0.375,0.625,0.0,0.004919909831336901,0.0,0.0,Zhou Qi | Victor Claver | C.J. Wilcox | Kris Dunn | Aaron Nesmith
PIE top30,risk,3,athleticism_tools + upside_tools + injury_medical,17,0.009690507997435406,0.0039205877312656,0.0,0.4117647058823529,0.5882352941176471,0.0,0.0066425023541373165,0.0,0.0,Perry Jones III | Ziaire Williams | Quincy Miller | James Wiseman | Jaylen Brown
PIE top15,risk,3,feel_iq_passing + upside_tools + size_frame,21,0.009832927373635347,0.0113154851147843,0.0,0.23809523809523808,0.7619047619047619,0.0,0.006525686132557782,0.0,0.0,Dante Exum | De'Andre Hunter | Kevin Knox II | James Wiseman | Otto Porter Jr.
PIE top30,risk,3,finishing_touch + motor_competitiveness + size_frame,48,0.009923108824698488,0.01080414764139255,0.0,0.3333333333333333,0.6666666666666666,0.0,0.006875103181400399,0.0,0.0,Fab Melo | Dante Exum | Jan Vesely | Kevin Knox II | Justin Patton
PIE top30,risk,3,creation_handle + size_frame + injury_medical,10,0.00993703995670091,0.00834855607910965,0.0,0.2,0.8,0.0,0.00688903431340282,0.0,0.0,Johnny Davis | Alex Len | Arnett Moultrie | Tim Hardaway Jr. | Patrick Baldwin Jr.
PIE top30,risk,3,finishing_touch + motor_competitiveness + injury_medical,13,0.009960541172426254,0.0058181917136046,0.0,0.38461538461538464,0.6153846153846154,0.0,0.006912535529128164,0.0,0.0,Romeo Langford | James Wiseman | Cody Zeller | Dzanan Musa | Gary Harris
PIE top15,risk,3,defense + size_frame + injury_medical,11,0.0099623251585264,0.0134710463028263,0.0,0.2727272727272727,0.7272727272727273,0.0,0.006655083917448835,0.0,0.0,Anthony Bennett | James Wiseman | Alex Len | Kyrie Irving | Jaxson Hayes
PIE top30,risk,3,defense + size_frame + injury_medical,20,0.01005022452428339,0.00856683841419445,0.0,0.3,0.7,0.0,0.0070022188809853,0.0,0.0,Anthony Bennett | Ziaire Williams | James Wiseman | Guerschon Yabusele | Alex Len
PIE top30,risk,3,shooting + injury_medical + risk_uncertainty,23,0.010064798194569072,0.0113154851147843,0.0,0.391304347826087,0.6086956521739131,0.0,0.007016792551270983,0.0,0.0,C.J. Wilcox | Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams
PIE top30,risk,3,shooting + size_frame + injury_medical,21,0.010078785013806492,0.0058181917136046,0.0,0.3333333333333333,0.6666666666666666,0.0,0.007030779370508403,0.0,0.0,Johnny Davis | Ziaire Williams | James Wiseman | Mfiondu Kabengele | Guerschon Yabusele
PIE top15,risk,3,feel_iq_passing + motor_competitiveness + size_frame,37,0.01013942427549385,0.0113431937666461,0.0,0.2702702702702703,0.7297297297297297,0.0,0.006832183034416284,0.0,0.0,Dante Exum | Jan Vesely | Kevin Knox II | Mario Hezonja | Marcus Smart
PIE top15,risk,2,feel_iq_passing + injury_medical,17,0.010147988185833005,0.0134710463028263,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0068407469447554405,0.0,0.0,Johnny Davis | Kris Dunn | James Wiseman | Cody Zeller | Alex Len
PIE top15,risk,3,feel_iq_passing + athleticism_tools + injury_medical,17,0.010147988185833005,0.0134710463028263,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0068407469447554405,0.0,0.0,Johnny Davis | Kris Dunn | James Wiseman | Cody Zeller | Alex Len
PIE available minutes weighted,risk,3,athleticism_tools + injury_medical + risk_uncertainty,30,0.010179052238557942,0.0136275056505336,0.0,0.36666666666666664,0.6333333333333333,0.0,0.00545964555961784,0.0,0.0,Zhou Qi | Victor Claver | Kris Dunn | Aaron Nesmith | Perry Jones III
PIE top15,risk,2,athleticism_tools + injury_medical,23,0.01027043363121824,0.0134710463028263,0.0,0.34782608695652173,0.6521739130434783,0.0,0.006963192390140675,0.0,0.0,Anthony Bennett | Johnny Davis | Kris Dunn | James Wiseman | Jaylen Brown
PIE top15,risk,3,shooting + motor_competitiveness + size_frame,45,0.010356328651064261,0.0113431937666461,0.0,0.28888888888888886,0.7111111111111111,0.0,0.007049087409986696,0.0,0.0,Dante Exum | Jarrett Culver | Jan Vesely | Kevin Knox II | Mario Hezonja
PIE top15,risk,3,shooting + upside_tools + risk_uncertainty,20,0.010503113682300644,0.0132595710597757,0.0,0.35,0.65,0.0,0.00719587244122308,0.0,0.0,Ekpe Udoh | Ben McLemore | De'Andre Hunter | James Bouknight | James Wiseman
PIE top30,risk,3,motor_competitiveness + size_frame + injury_medical,18,0.010522577185387022,0.0110972027796995,0.0,0.2777777777777778,0.7222222222222222,0.0,0.007474571542088932,0.0,0.0,Anthony Bennett | Ziaire Williams | James Wiseman | Guerschon Yabusele | Dzanan Musa
xRAPM historical mature,risk,3,feel_iq_passing + finishing_touch + athleticism_tools,123,0.01110420683705024,-0.0289682539682538,0.34959349593495936,0.5121951219512195,0.4878048780487805,0.3008130081300813,-0.07640357238062606,0.008208632810965788,-0.02285848945445973,James Wiseman | Kevin Knox II | Craig Brackins | Fab Melo | Patrick Williams
PIE top30,risk,3,creation_handle + motor_competitiveness + injury_medical,11,0.011206716261429092,0.0058181917136046,0.0,0.2727272727272727,0.7272727272727273,0.0,0.008158710618131003,0.0,0.0,Jaylen Brown | Cody Zeller | Gary Harris | Arnett Moultrie | Tim Hardaway Jr.
PIE top30,risk,2,injury_medical + risk_uncertainty,24,0.011212978829169272,0.0123932657088053,0.0,0.375,0.625,0.0,0.008164973185871182,0.0,0.0,C.J. Wilcox | Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams
xRAPM historical top30,risk,3,shooting + injury_medical + risk_uncertainty,23,0.01133236653541635,-0.0042063492063492,0.2608695652173913,0.5217391304347826,0.4782608695652174,0.21739130434782608,-0.0690982612600692,-0.06002595717066839,-0.11345446679645252,James Wiseman | Mfiondu Kabengele | Shabazz Muhammad | Kevin Seraphin | Harry Giles III
PIE top30,risk,3,shooting + motor_competitiveness + injury_medical,29,0.011338088136237068,0.0113154851147843,0.0,0.3793103448275862,0.6206896551724138,0.0,0.008290082492938979,0.0,0.0,Glen Rice | Romeo Langford | Perry Jones III | Ziaire Williams | James Wiseman
xRAPM historical mature,risk,2,motor_competitiveness + size_frame,136,0.01142425613706665,0.03032006245120985,0.38235294117647056,0.49264705882352944,0.5073529411764706,0.3602941176470588,-0.07608352308060964,0.040968078052476986,0.03662262006251776,James Wiseman | Anthony Bennett | Kevin Knox II | Jonny Flynn | Fab Melo
PIE top30,risk,3,production_stats + injury_medical + risk_uncertainty,16,0.011521584872235863,0.0123932657088053,0.0,0.375,0.625,0.0,0.008473579228937773,0.0,0.0,Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams | Quincy Miller
PIE top15,risk,3,finishing_touch + motor_competitiveness + risk_uncertainty,13,0.011830441973638577,0.0124281061023716,0.0,0.3076923076923077,0.6923076923076923,0.0,0.008523200732561012,0.0,0.0,Ekpe Udoh | Stanley Johnson | Marcus Smart | James Wiseman | Rodney Hood
PIE top15,risk,3,feel_iq_passing + size_frame + injury_medical,11,0.011908509315630417,0.0134710463028263,0.0,0.2727272727272727,0.7272727272727273,0.0,0.008601268074552852,0.0,0.0,Johnny Davis | James Wiseman | Alex Len | Kyrie Irving | Jaxson Hayes
PIE top15,risk,3,shooting + size_frame + injury_medical,11,0.011908509315630417,0.0134710463028263,0.0,0.2727272727272727,0.7272727272727273,0.0,0.008601268074552852,0.0,0.0,Johnny Davis | James Wiseman | Alex Len | Kyrie Irving | Jaxson Hayes
PIE top15,risk,3,finishing_touch + defense + risk_uncertainty,15,0.012018744626988632,0.0039205877312656,0.0,0.3333333333333333,0.6666666666666666,0.0,0.008711503385911068,0.0,0.0,Ekpe Udoh | Stanley Johnson | Marcus Smart | James Wiseman | Harrison Barnes
PIE top15,risk,3,size_frame + production_stats + risk_uncertainty,10,0.012084110616992768,0.0123932657088053,0.0,0.3,0.7,0.0,0.008776869375915203,0.0,0.0,De'Andre Hunter | Marcus Smart | James Wiseman | Kyrie Irving | Jaxson Hayes
PIE available minutes weighted,risk,3,finishing_touch + size_frame + injury_medical,14,0.012211441875403971,0.00834855607910965,0.0,0.2857142857142857,0.7142857142857143,0.0,0.00749203519646387,0.0,0.0,Victor Claver | Stephen Zimmerman | James Wiseman | Dzanan Musa | Arnett Moultrie
PIE available minutes weighted,risk,3,size_frame + injury_medical + risk_uncertainty,19,0.012360815643103876,0.0140353487114225,0.0,0.2631578947368421,0.7368421052631579,0.0,0.007641408964163775,0.0,0.0,Zhou Qi | Victor Claver | Ziaire Williams | James Wiseman | Mfiondu Kabengele
PIE top30,risk,3,size_frame + production_stats + injury_medical,12,0.012414692298952984,0.00856683841419445,0.0,0.25,0.75,0.0,0.009366686655654894,0.0,0.0,Ziaire Williams | James Wiseman | Guerschon Yabusele | Arnett Moultrie | Kyrie Irving
PIE available minutes weighted,risk,3,creation_handle + motor_competitiveness + injury_medical,13,0.012493126370505583,0.0058181917136046,0.0,0.3076923076923077,0.6923076923076923,0.0,0.007773719691565481,0.0,0.0,Jaylen Brown | Cody Zeller | OG Anunoby | Gary Harris | Arnett Moultrie
PIE top30,risk,3,athleticism_tools + injury_medical + risk_uncertainty,23,0.012588842635356822,0.0134710463028263,0.0,0.34782608695652173,0.6521739130434783,0.0,0.009540836992058732,0.0,0.0,Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams | Quincy Miller
PIE top30,risk,3,defense + injury_medical + risk_uncertainty,20,0.01271212309930258,0.0123932657088053,0.0,0.35,0.65,0.0,0.009664117456004491,0.0,0.0,C.J. Wilcox | Kris Dunn | Aaron Nesmith | Perry Jones III | Ziaire Williams
PIE top15,risk,2,defense + injury_medical,19,0.012718852976765678,0.0140353487114225,0.0,0.3157894736842105,0.6842105263157895,0.0,0.009411611735688113,0.0,0.0,Anthony Bennett | Kris Dunn | James Wiseman | Jaylen Brown | Cody Zeller
PIE top15,risk,3,athleticism_tools + defense + injury_medical,19,0.012718852976765678,0.0140353487114225,0.0,0.3157894736842105,0.6842105263157895,0.0,0.009411611735688113,0.0,0.0,Anthony Bennett | Kris Dunn | James Wiseman | Jaylen Brown | Cody Zeller
PIE available minutes weighted,risk,3,creation_handle + size_frame + injury_medical,11,0.012834301771558226,0.0108789204446147,0.0,0.18181818181818182,0.8181818181818182,0.0,0.008114895092618125,0.0,0.0,Johnny Davis | Alex Len | Arnett Moultrie | Tim Hardaway Jr. | Patrick Baldwin Jr.
PIE top30,risk,3,upside_tools + motor_competitiveness + injury_medical,13,0.01290114392630577,0.0113154851147843,0.0,0.38461538461538464,0.6153846153846154,0.0,0.00985313828300768,0.0,0.0,Perry Jones III | Ziaire Williams | James Wiseman | Jaylen Brown | Damian Jones
PIE available minutes weighted,risk,3,finishing_touch + upside_tools + risk_uncertainty,26,0.01301138632161125,0.013212773946458301,0.0,0.3076923076923077,0.6923076923076923,0.0,0.008291979642671147,0.0,0.0,Fab Melo | Ekpe Udoh | Blake Wesley | MarJon Beauchamp | James Wiseman
PIE top15,risk,2,motor_competitiveness + injury_medical,16,0.01306945394162432,0.0137531975071244,0.0,0.3125,0.6875,0.0,0.009762212700546755,0.0,0.0,Anthony Bennett | James Wiseman | Jaylen Brown | Cody Zeller | Gary Harris
PIE top15,risk,3,athleticism_tools + motor_competitiveness + injury_medical,16,0.01306945394162432,0.0137531975071244,0.0,0.3125,0.6875,0.0,0.009762212700546755,0.0,0.0,Anthony Bennett | James Wiseman | Jaylen Brown | Cody Zeller | Gary Harris
PIE available minutes weighted,risk,3,upside_tools + size_frame + risk_uncertainty,26,0.013143625957297763,0.0152323519332156,0.0,0.3076923076923077,0.6923076923076923,0.0,0.00842421927835766,0.0,0.0,Fab Melo | Zhou Qi | De'Andre Hunter | Ziaire Williams | MarJon Beauchamp
PIE available minutes weighted,risk,3,upside_tools + size_frame + injury_medical,13,0.013179053967506255,0.0178231209717555,0.0,0.23076923076923078,0.7692307692307693,0.0,0.008459647288566154,0.0,0.0,Zhou Qi | Ziaire Williams | James Wiseman | Arnett Moultrie | Kyrie Irving
PIE top15,risk,2,shooting + injury_medical,19,0.013413216549159711,0.0140353487114225,0.0,0.3157894736842105,0.6842105263157895,0.0,0.010105975308082146,0.0,0.0,Johnny Davis | Kris Dunn | James Wiseman | Jaylen Brown | Alex Len
PIE top15,risk,3,shooting + athleticism_tools + injury_medical,19,0.013413216549159711,0.0140353487114225,0.0,0.3157894736842105,0.6842105263157895,0.0,0.010105975308082146,0.0,0.0,Johnny Davis | Kris Dunn | James Wiseman | Jaylen Brown | Alex Len
PIE top15,risk,3,defense + motor_competitiveness + injury_medical,13,0.013422159652556323,0.0140353487114225,0.0,0.3076923076923077,0.6923076923076923,0.0,0.010114918411478758,0.0,0.0,Anthony Bennett | James Wiseman | Jaylen Brown | Cody Zeller | Jaxson Hayes
PIE available minutes weighted,risk,3,motor_competitiveness + injury_medical + risk_uncertainty,20,0.013545401503141208,0.0146195028580948,0.0,0.3,0.7,0.0,0.008825994824201107,0.0,0.0,Zhou Qi | Victor Claver | Perry Jones III | Ziaire Williams | James Wiseman
PIE top15,risk,2,finishing_touch + risk_uncertainty,17,0.013862115275817474,0.0124281061023716,0.0,0.29411764705882354,0.7058823529411765,0.0,0.01055487403473991,0.0,0.0,Ekpe Udoh | Stanley Johnson | Marcus Smart | James Wiseman | Harrison Barnes
PIE top15,risk,3,shooting + finishing_touch + risk_uncertainty,17,0.013862115275817474,0.0124281061023716,0.0,0.29411764705882354,0.7058823529411765,0.0,0.01055487403473991,0.0,0.0,Ekpe Udoh | Stanley Johnson | Marcus Smart | James Wiseman | Harrison Barnes
PIE top15,risk,3,finishing_touch + athleticism_tools + risk_uncertainty,17,0.013862115275817474,0.0124281061023716,0.0,0.29411764705882354,0.7058823529411765,0.0,0.01055487403473991,0.0,0.0,Ekpe Udoh | Stanley Johnson | Marcus Smart | James Wiseman | Harrison Barnes
xRAPM historical mature,risk,3,feel_iq_passing + finishing_touch + size_frame,58,0.013991088831542669,-0.0744021597710121,0.41379310344827586,0.5344827586206896,0.46551724137931033,0.3275862068965517,-0.07351669038613363,0.07240824032428228,0.003914709312010656,James Wiseman | Kevin Knox II | Fab Melo | Victor Claver | Vernon Carey Jr.
xRAPM historical top15,risk,3,feel_iq_passing + athleticism_tools + intel_consensus,10,0.01401723843659335,0.06910052910052909,0.3,0.5,0.5,0.3,-0.10073486937040868,0.002702702702702675,-0.05135135135135138,Patrick Williams | Andrew Wiggins | Ben McLemore | De'Andre Hunter | Dante Exum
PIE top15,risk,3,feel_iq_passing + defense + injury_medical,15,0.01430168503361875,0.0140353487114225,0.0,0.26666666666666666,0.7333333333333333,0.0,0.010994443792541185,0.0,0.0,Kris Dunn | James Wiseman | Cody Zeller | Alex Len | Kyrie Irving
PIE top15,risk,3,feel_iq_passing + finishing_touch + risk_uncertainty,14,0.014469470193032677,0.01975387707501255,0.0,0.35714285714285715,0.6428571428571429,0.0,0.011162228951955112,0.0,0.0,Ekpe Udoh | Stanley Johnson | Marcus Smart | James Wiseman | Harrison Barnes
PIE top30,risk,3,finishing_touch + size_frame + injury_medical,10,0.015024267149370399,0.00834855607910965,0.0,0.2,0.8,0.0,0.01197626150607231,0.0,0.0,James Wiseman | Dzanan Musa | Arnett Moultrie | Kyrie Irving | Patrick Baldwin Jr.
PIE top15,risk,3,feel_iq_passing + production_stats + injury_medical,11,0.015055235246319899,0.0134710463028263,0.0,0.2727272727272727,0.7272727272727273,0.0,0.011747994005242334,0.0,0.0,Kris Dunn | James Wiseman | Cody Zeller | Kyrie Irving | Jaxson Hayes
PIE top15,risk,3,athleticism_tools + production_stats + injury_medical,11,0.015055235246319899,0.0134710463028263,0.0,0.2727272727272727,0.7272727272727273,0.0,0.011747994005242334,0.0,0.0,Kris Dunn | James Wiseman | Cody Zeller | Kyrie Irving | Jaxson Hayes
PIE top15,risk,3,defense + production_stats + injury_medical,11,0.015055235246319899,0.0134710463028263,0.0,0.2727272727272727,0.7272727272727273,0.0,0.011747994005242334,0.0,0.0,Kris Dunn | James Wiseman | Cody Zeller | Kyrie Irving | Jaxson Hayes
xRAPM historical mature,risk,3,shooting + finishing_touch + size_frame,81,0.015235458148984712,-0.0042063492063492,0.38271604938271603,0.5061728395061729,0.49382716049382713,0.32098765432098764,-0.0722723210686916,0.04133118625872245,-0.0026838432635534204,James Wiseman | Kevin Knox II | Fab Melo | Justin Patton | Justin Harper
